image_id,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU45_c
down_54_jpg.rf.40fd91e3b926507546547038c2334f35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_54_jpg.rf.8a0f611e3e48fae5ff060d70e87e9a3f,0.0,0.0,1.31,0.0,0.92,0.0,0.0,0.0,1.66,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_55,0.0,0.0,0.0,0.0,1.72,1.05,0.0,0.0,0.83,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_55_jpg.rf.bf8eb69d60f5762592d84c59680107a7,0.0,0.0,0.73,0.0,2.05,1.06,0.0,0.06,0.53,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_55_jpg.rf.f5e78916191f97946590ac11928b47ea,0.0,0.0,0.28,0.0,2.02,1.24,0.0,0.3,0.93,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_56,0.0,0.0,0.0,0.0,1.93,0.0,0.0,1.35,2.16,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_562_jpg.rf.30c512b35a40ac2a18c6c7b2eb8b3856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_562_jpg.rf.342c98c279a60f819b61fc87ed801fb9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_562_jpg.rf.3435b8fad4b6ed5ff39c737be52778d7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_562_jpg.rf.ef1a6b0514f7ccf6fa0750b6718d543f,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_563,0.0,0.0,0.0,0.0,0.5,1.04,0.0,1.16,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_563_jpg.rf.39193799004302d438ef745dec9887fd,0.0,0.0,0.0,0.0,1.04,0.36,0.0,2.17,1.01,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_563_jpg.rf.543ac2571da3d426dc3eca04b00c0add,0.0,0.0,0.0,0.0,0.61,0.81,0.0,1.85,1.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_563_jpg.rf.c7149a837a0a30ad7e8d4f6bf5298435,0.0,0.0,0.21,0.0,0.56,0.33,0.0,2.06,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_563_jpg.rf.e080a82f4b6a924607ce85efa5574247,0.0,0.0,0.0,0.0,0.83,0.51,0.0,2.08,1.08,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_564,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.35,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_564_jpg.rf.1725f23f6b0fb9ac885b5a860fb91afc,0.0,0.0,0.0,0.0,0.32,0.34,0.0,0.0,0.29,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_564_jpg.rf.29790e4689f5c0b8f7cbcb7e05c2422f,0.0,0.0,0.61,0.0,0.39,0.15,0.0,0.0,0.06,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_564_jpg.rf.adfa7831d2a694db287105b96a2656ea,0.0,0.0,0.44,0.0,0.9,0.14,0.0,0.0,0.37,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_564_jpg.rf.d932b9da20b1542cb9ce1cf4886f1893,0.0,0.0,0.37,0.0,1.24,0.25,0.0,0.0,0.45,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_567_jpg.rf.7aca375dd014303d1f93af8f7a9a9533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_567_jpg.rf.a194402b6b7009d3835114583c6c76ca,0.0,0.0,0.18,0.0,0.15,0.0,0.0,0.0,0.24,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_56_jpeg.rf.8f0cf5b9f466ba2d280255b403578203,0.0,0.0,0.0,0.0,2.38,0.0,0.0,1.18,2.48,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_56_jpeg.rf.b8fea07365d6e8eee8d40a0aec7eeba8,0.0,0.0,0.0,0.0,3.07,1.37,0.0,2.26,3.77,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_56_jpeg.rf.dd27a89b70987f5e52fe72617cdbeeab,0.0,0.0,0.0,0.0,3.23,1.71,0.0,2.39,3.64,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_56_jpeg.rf.f3436eb490cd35aba343529176684237,0.0,0.0,0.0,0.0,1.8,0.0,0.0,1.18,1.95,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_57,0.0,0.0,1.67,0.0,1.72,0.67,0.0,0.11,1.84,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_572_jpg.rf.44625abd179ac16056e95fb9937fd508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_572_jpg.rf.5570615b7df6298186e131c0c3e40492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_574_jpg.rf.73cd7f2ccbbf8a003eacde0178cba0a2,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.06,1.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_574_jpg.rf.d56a512327ecb777439b208ef6736f01,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.21,1.49,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_57_1,0.0,0.0,0.0,0.0,0.91,0.61,0.0,0.0,2.03,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_57_jpeg.rf.37dfc8707e2aae58fb6dcaa94d03e02e,0.0,0.0,0.0,0.0,0.7,1.24,0.0,0.0,2.12,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_57_jpeg.rf.961892117e593ae275b35d000396c97e,0.0,0.0,0.0,0.0,0.75,1.03,0.0,0.18,2.05,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_57_jpg.rf.6673770fdf77dc3464557252aa365624,0.0,0.0,1.69,0.0,1.36,0.98,0.0,0.0,2.39,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_57_jpg.rf.743580ffbae3bd5149943b3a676b9f60,0.0,0.0,2.07,0.0,1.46,0.34,0.0,0.46,2.14,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_57_jpg.rf.ae0e569a6d4b42054cdb46e90f463bd8,0.0,0.0,1.99,0.0,1.3,0.98,0.0,0.06,2.24,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_57_jpg.rf.d1394fdcbb43a72f1d9489f627f2cce7,0.0,0.0,2.33,0.0,1.74,0.03,0.0,0.74,2.18,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_58,0.0,0.0,0.83,0.0,0.34,0.69,0.0,1.72,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_581,0.0,0.0,0.79,0.0,0.05,1.71,0.0,0.0,0.31,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_581_jpg.rf.372a54afbbd18b393b528d90034430f4,0.0,0.0,1.0,0.0,0.01,1.3,0.0,0.0,0.3,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_581_jpg.rf.434a32d110d5bc8de1c432ad9320121c,0.0,0.0,1.18,0.0,0.07,1.77,0.0,0.0,0.29,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_581_jpg.rf.a5718282160a87569a426d6bbc1f91fc,0.0,0.0,0.76,0.0,0.0,1.92,0.0,0.0,0.24,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_581_jpg.rf.ba5b3aad63043cda1a7c89faf0ea598f,0.0,0.0,1.18,0.0,0.0,1.67,0.0,0.0,0.38,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_583_jpg.rf.6370a014ce330a33e993f0d60a0c9af5,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.58,0.42,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_586_jpg.rf.f3e3ba077da155b1beeaff27a8c29753,0.0,0.0,0.1,0.0,0.32,0.82,0.0,1.26,0.55,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_588_jpg.rf.2eba9a807e92b9892864d448eaebe96e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_588_jpg.rf.535c63e49d7d3516a108a0f406ca979b,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_588_jpg.rf.b40c41a5930202242cc8a038fdce032d,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_588_jpg.rf.e711c921fe9eff51a596e1e41b37ec65,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_58_jpg.rf.325247383537dcc46575f110d4832d8f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_58_jpg.rf.58f51fe9e10f53950396a8ff30b505b5,0.0,0.0,0.93,0.0,0.15,0.85,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_58_jpg.rf.5ad87ceac5d0352e6d539354bceb1d03,0.0,0.0,0.42,0.0,0.06,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_58_jpg.rf.c0cc2a67debaf5a1ee39136e470e5653,0.0,0.0,1.25,0.0,0.29,1.23,0.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_59,0.0,0.0,0.1,0.0,3.28,2.9,0.0,0.99,2.27,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_590_jpg.rf.acd563a71e21906ce0a3b680b4e1e1f2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_591_jpg.rf.16353faa18d2f561118cb5b9d3f792d8,0.0,0.0,0.17,0.0,0.0,0.02,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_591_jpg.rf.e9c011c8a108fc4c9f335e3069d48ab6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_594,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_594_jpg.rf.0ef2d7ba6f510f4030072315d9550faf,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_594_jpg.rf.3b85373a8a5f8710127cc4acb5da60b4,0.0,0.0,0.52,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_594_jpg.rf.6408b2a513ad23938fad875ef1df3cac,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_594_jpg.rf.d19b48e32f590be345123ad1b692ea15,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_598_jpg.rf.cdd053a5e20bb68e46656e42195cc2d2,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_59_jpg.rf.3d81343d5ae77657180ac30089438c72,0.0,0.0,0.22,0.0,2.92,2.69,0.0,1.4,2.01,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_59_jpg.rf.7eb9b8fc704d0218c954c75864df1128,0.0,0.0,0.61,0.0,3.23,2.18,0.0,0.59,1.96,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_59_jpg.rf.9330f265b09e0d6613109cbecd801182,0.0,0.0,0.74,0.0,3.53,2.75,0.0,1.3,2.23,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_59_jpg.rf.c60fe51a80d4fe9b7abb20addf65e0b5,0.0,0.0,1.22,0.0,2.96,2.97,0.0,0.31,1.77,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_5_png.rf.2359c3fc4a29e4306592cd553633abcd,0.0,0.0,2.65,0.0,0.98,3.38,0.0,1.77,0.45,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_5_png.rf.67d3af2a121a00f5f618d811b2cdb204,0.0,0.0,2.66,0.0,1.11,3.17,0.0,1.69,0.39,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_5_png.rf.68b051dfbf1750704abbb0980953116e,0.0,0.0,1.46,0.0,0.57,2.64,0.0,1.28,0.43,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_5_png.rf.dd4c08580e028c92c9c363c48b8a9d10,0.0,0.0,2.63,0.0,1.06,3.35,0.0,1.54,0.43,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_6,0.0,0.0,2.95,0.0,2.02,3.21,0.0,0.47,2.41,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_60,0.0,0.0,3.07,0.0,1.54,2.52,0.0,0.61,1.86,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_600_jpg.rf.1829920e49b7dd523a169e8bbc15be25,0.0,0.0,0.44,0.0,0.29,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_600_jpg.rf.1b2ac327742eaa0f2509cce8a4bbcf88,0.0,0.0,0.41,0.0,0.1,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_601_jpg.rf.682720ac50f90e45b19c48dcef115ada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down_608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
down_608_jpg.rf.4e145dd229f82262b6dc297d4ac88810,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
